,link,brand,product,price,Ram (Sistem Belleği),ssd_capacity,graphics_card,processor_type,operating_system,screen_size,screen_resolution,Kullanım Amacı,Cihaz Ağırlığı,Ekran Yenileme Hızı,Ekran Kartı Tipi,graphics_memory,İşlemci Modeli,processor_generation,İşlemci Çekirdek Sayısı,Hard Disk Kapasitesi,touchscreen,Panel Tipi,Ram (Sistem Belleği) Tipi,Arttırılabilir Azami Bellek,color,warranty_type,Temel İşlemci Hızı (GHz),Maksimum İşlemci Hızı (GHz),Bağlantılar,keyboard,Ekran Kartı Bellek Tipi,Çözünürlük Standartı,warranty_period,Suya/Toza Dayanıklılık,Hızlı Şarj,fingerprint_reader,Şarjlı Kullanım Süresi,Optik Sürücü Tipi,country_of_origin,Kapasite,İşlemci Frekansı,Power Supply,hdmi,Beden,Tamir Edilebilirlik,CE Uygunluk Sembolu,İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı,Üretici Bilgisi,Ekran Kartı Gücü,Piksel Yoğunluğu,ssd,os,processor,gpu,screensize,resolution,gpumemory,cpugen,warranty,warrantyperiod,origin,fingerprint,Paket Görseli (arka),Sıvı Soğutma,Soket Tipi
771,https://www.trendyol.com/zeiron/tx90-i5-3470-16gb-256gb-ssd-500gb-hdd-gt740-23-8-curved-oyuncu-masaustu-bilgisayari-p-329480930,"Zeiron Tx90 i5-3470 16GB256GB SSD+500GB HDD GT740 23.8"" Curved Oyuncu Masaüstü Bilgisayarı",Tx90 i5-3470 16GB,12.867 TL,16 GB,,,,,,,,2 - 4 kg,75 Hz,Harici,,,,4,500 GB,,TN,DDR3,16 GB,,,3.2,,Wi-Fi,RGB,DDR3,Full HD (FHD),,,,,,Yok,,500 GB,3.00 GHz üstü,350 - 500 W,Var,Tek Ebat,,,,,,,256 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia Geforce GT 740,"24"" / 61 Ekran",1920 x 1080,4 GB ve altı,,Zeiron Türkiye Garantili,2 Yıl,,,,,
772,https://www.trendyol.com/lenovo/dokunmatik-ekranli-premium-tasarima-sahip-flex-12-nesil-core-i5-1235u-8gb-512gb-ssd-14inc-w11-p-833272010,LENOVO Dokunmatik EkranlıPremium Tasarıma Sahip Flex 12.Nesil Core i5 1235U-8Gb-512Gb Ssd-14inc W11,,36.999 TL,8 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,10,HDD Yok,Var,IPS,LPDDR4X,,Gri,,3.3,4.4,Bluetooth,Q Türkçe (Aydınlatmalı),Dahili,Dokunmatik,,Yok,Yok,,6 Saat ve Üstü,Yok,,,,,,,,,,,,,512 GB,Windows,Intel Core i5,Intel XE Graphics,14 inç,1920 x 1200,Paylaşımlı,12. Nesil,Lenovo Türkiye Garantili,2 Yıl,,Yok,,,
773,https://www.trendyol.com/asus/expertbook-p1-p1503cva-i58512s0d09-i5-13500h-16gb-512ssd-15-6-fhd-w11p-dizustu-bilgisayar-cnt0-p-896152572,"ASUS ExpertBook P1P1503CVA-I58512S0D09 i5-13500H 16GB 512SSD 15.6"" FHD W11P Dizüstü Bilgisayar-CNT0",ExpertBook P1,"24.475,23 TL",16 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,13500H,,12+,HDD Yok,Yok,IPS,DDR5,,Gri,,1.9,4.7,USB - Bluetooth - HDMI,Q Türkçe,DDR5,Full HD (FHD),,,,,4-6 Saat,Yok,,,,,,,,,,,,,512 GB,Windows,Intel Core i5,Intel XE Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,13. Nesil,Resmi Distribütör Garantili,2 Yıl,TR,,,,
774,https://www.trendyol.com/monster/abra-a5-v21-3-3-intel-core-i7-12700h-16-gb-ram-500-gb-ssd-4-gb-rtx-2050-windows-11-15-6-fhd-144-hz-p-820228433,"MONSTER Abra A5 V21.3.3 IntelCore i7 12700H 16 GB RAM 500 GB SSD 4 GB RTX 2050 Windows 11 15,6"" FHD 144 Hz",Abra A5 V21.3.3 Intel,34.599 TL,16 GB,,,,,,,Oyun,2 kg ve altı,144 Hz,Harici,,12700H,,14,HDD Yok,Yok,IPS,DDR4,32 GB,Siyah,,2.3,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,Full HD (FHD),,,,,4-6 Saat,,,,,,,,,,,,55W,,500 GB,Windows,Intel Core i7,Nvidia GeForce RTX 2050,"15,6 inç",1920 x 1080,4 GB ve altı,12. Nesil,Monster Türkiye Garantili,2 Yıl,CN,,,,
775,https://www.trendyol.com/zeiron/godwin-x17-ryzen-7-5700x-32gb-ddr4-1tb-nvme-m-2-ssd-gtx1660-super-6gb-oyuncu-masaustu-bilgisayar-p-879424977,Zeiron Godwin X17 Ryzen 75700X 32GB DDR4 1TB NVMe M.2 SSD Gtx1660 Super 6GB Oyuncu Masaüstü Bilgisayar,Godwin X17 Ryzen 7,26.249 TL,32 GB,,,,,,,,4 kg ve üzeri,,Harici,,,,8,HDD Yok,,,DDR4,64 GB,,,3.4,,Display Port,Yok,GDDR6,Full HD (FHD),,,,,,Yok,,1 TB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia Geforce GTX1660,,,6 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
776,https://www.trendyol.com/casper/nirvana-x600-1362-dx00x-g-f-intel-core-i7-13620h-32gb-ram-2tb-nvme-ssd-freedos-laptop-15-6-p-843750281,"CASPER NirvanaX600.1362-DX00X-G-F Intel Core i7-13620H 32GB RAM 2TB NVMe SSD Freedos Laptop 15,6""",Nirvana,28.599 TL,32 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,13620H,,10,HDD Yok,Yok,IPS,DDR4,,Gri,,2.4,4.9,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmasız),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,2 TB,Free Dos (İşletim Sistemi Yok),Intel Core i7,Intel Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,13. Nesil,Casper Türkiye Garantili,2 Yıl,TR,Yok,,,
777,https://www.trendyol.com/hp/victus-71t71ea-15-fb0004nt-ryzen-7-5800h-16gb-512gb-ssd-rtx3050ti-15-6-144hz-fhd-gaming-notebook-p-377427868,HP Vıctus 71t71ea 15-fb0004ntRyzen 7 5800h 16gb 512gb Ssd Rtx3050ti 15.6' 144hz Fhd Gaming Notebook,Vıctus 71t71ea 15-fb0004nt,35.299 TL,16 GB,,,,,,,Oyun,2 - 4 kg,144 Hz,Harici,,5800H,,8,HDD Yok,Yok,IPS,DDR4,,Beyaz,,3.2,4.4,Bluetooth - USB,Q Türkçe,GDDR6,Full HD (FHD),,,,,6 Saat ve Üstü,,,,,,,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia GeForce RTX 3050 Ti,"15,6 inç",1920 x 1080,4 GB ve altı,5. Nesil,Resmi Distribütör Garantili,2 Yıl,,,,,
778,https://www.trendyol.com/asus/rog-flow-z13-gz302ea-ru099-ryzen-ai-max-395-50-npu-32-gb-1-tb-ssd-180-hz-freedos-13-4-wqxga-p-901849003,"ASUS Rog Flow Z13Gz302ea-ru099 Ryzen Aı Max 395 50 Npu 32 Gb 1 Tb Ssd 180 Hz Freedos 13.4"" Wqxga",,,32 GB,,,,,,,Oyun,2 kg ve altı,180 Hz,Dahili,,Belirtilmemiş,,16,HDD Yok,Var,IPS,LPDDR5X,32 GB,Siyah,,,5.0,USB - Bluetooth - HDMI,Q Türkçe,Belirtilmemiş,WQXGA,,,,,,,,,,,,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 9,AMD Radeon Graphics,"13,4 inç",2560 x 1600,Paylaşımlı,Belirtilmemiş,Resmi Distribütör Garantili,2 Yıl,TW,,,,
779,https://www.trendyol.com/zeiron/rcx50-windows-11-pro-ryzen-5-3600-16gb-512gb-ssd-rx580-8gb-23-8-oyuncu-masaustu-bilgisayar-p-773586874,"Zeiron Rcx50 | Windows 11 ProRyzen 5 3600 16GB 512GB SSD RX580 8GB 23.8"" Oyuncu Masaüstü Bilgisayar",Rcx50 | Windows 11 Pro,17.999 TL,16 GB,,,,,,,,4 kg ve üzeri,75 Hz,Harici,,,,6,HDD Yok,,VA,DDR4,64 GB,,,3.6,,Wi-Fi,RGB,GDDR5,Full HD (FHD),,,,,,Yok,,512 GB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 5,AMD Radeon RX 580,"24"" / 61 Ekran",1920 x 1080,8 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
780,https://www.trendyol.com/lenovo/loq-15iax9-gti1tb-intel-core-i5-12450hx-8gb-1tb-ssd-rtx-4050-freedos-15-6-fhd-83gs007wtr-p-904129824,LENOVO Loq 15IAX9 GTI1TBIntel Core I5 12450HX 8GB 1TB SSD RTX 4050 Freedos 15.6'' FHD 83GS007WTR,,35.299 TL,8 GB,,,,,,,Oyun,2 - 4 kg,144 Hz,Harici,,Belirtilmemiş,,8,HDD Yok,Yok,IPS,DDR5,8 GB,Siyah,,2,4.4,USB - Bluetooth - HDMI,Q Türkçe,GDDR6,Full HD (FHD),,,,,4-6 Saat,,,,,,,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia GeForce RTX 4050,"15,6 inç",1920 x 1080,6 GB,12. Nesil,Lenovo Türkiye Garantili,2 Yıl,,,,,
781,https://www.trendyol.com/lenovo/loq-15iax9-83gs00pdtr-01-intel-core-i5-12600hx-16gb-512gb-ssd-rtx3050-15-6-ips-notebook-p-898622198,"LENOVO LOQ 15IAX983GS00PDTR-01 Intel Core i5-12600HX 16GB 512GB SSD RTX3050 15.6"" IPS Notebook",,29.599 TL,16 GB,,,,,,,Oyun,2 - 4 kg,144 Hz,Harici,,12600HX,,8,HDD Yok,Yok,IPS,DDR5,,Gri,,2.6,,USB - Bluetooth - HDMI,Q Türkçe,GDDR6,Full HD (FHD),,,,,,,,,,,,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,6 GB,12. Nesil,Resmi Distribütör Garantili,2 Yıl,TR,,,,
782,https://www.trendyol.com/hp/victus-15-fa0008nt-80d30ea001-i5-12450h-16gb-1tbssd-rtx3050-15-6-fhd-w11h-dizustu-bilgisayar-cnt-p-921323455,"HP Victus 15-FA0008NT80D30EA001 i5-12450H 16GB 1TBSSD RTX3050 15.6"" FHD W11H Dizüstü Bilgisayar-CNT",,"36.233,01 TL",16 GB,,,,,,,Oyun,2 - 4 kg,144 Hz,Harici,,12450H,,8,HDD Yok,Yok,IPS,DDR4,64 GB,Koyu Mavi,,1.5,4.4,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),GDDR6,Full HD (FHD),,,,,,,,,,,,,"Tamir Edilebilir, Satıcı ile İletişime Geçiniz.",,,,,,1 TB,Windows,Intel Core i5,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,4 GB ve altı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,TR,,,,
783,https://www.trendyol.com/zeiron/acx17-ryzen-5-5500-16gb-512gb-nvme-m-2-ssd-nvidia-gtx1050ti-oyuncu-masaustu-bilgisayar-p-463668966,Zeiron Acx17 Ryzen 5 550016gb 512gb Nvme M.2 Ssd Nvidia Gtx1050ti Oyuncu Masaüstü Bilgisayar,Acx17 Ryzen 5 5500,14.849 TL,16 GB,,,,,,,,4 kg ve üzeri,,Harici,,,,6,HDD Yok,,,DDR4,64 GB,,,3.6,,HDMI,Yok,GDDR5,,,,,,,Yok,,Yok,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 5,Nvidia GeForce GTX1050 Ti,,1920 x 1080,4 GB ve altı,,Zeiron Türkiye Garantili,2 Yıl,,,,,
784,https://www.trendyol.com/dell/vostro-3520-n3001pvnb3520u-i3-1215u-8gb-512gb-ssd-15-6-inc-fhd-ubuntu-notebook-tasinabilir-bilgisaya-p-831644370,Dell Vostro 3520N3001Pvnb3520U İ3-1215U 8Gb 512Gb Ssd 15.6 Inc Fhd Ubuntu Notebook Taşınabilir Bilgisaya,,"14.589,62 TL",1 GB,,,,,,,Ofis - İş,2 - 4 kg,60 Hz,Dahili,,5200,,1,250 GB,Yok,,DDR4,,Siyah,,3,4.7,USB,Q Türkçe (Aydınlatmasız),DDR,Full HD (FHD),,,,,4-6 Saat,Yok,,,,,,,,,,,,,128 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 3,Dahili Ekran Kartı,14 inç,1280 x 800,Paylaşımlı,1. Nesil,Resmi Distribütör Garantili,2 Yıl,,,,,
785,https://www.trendyol.com/msi/cyborg-15-a13vf-896xtr-intel-core-i5-13420h-16gb-512-gb-ssd-rtx4060-15-6-fhd-144hz-w11home-p-854191037,"MSI CYBORG 15 A13VF-896XTRIntel Core i5 13420H 16GB 512 GB SSD RTX4060 15.6"" FHD 144Hz W11HOME",,41.499 TL,16 GB,,,,,,,Oyun,2 - 4 kg,144 Hz,Harici,,13450HX,,8,HDD Yok,Yok,TN,DDR5,64 GB,Siyah,,2,4.6,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),GDDR6,Full HD (FHD),,,,,,,,,,,,,,,,,45W,,512 GB,Windows,Intel Core i5,Nvidia GeForce RTX 4060,"15,6 inç",1920 x 1080,8 GB,13. Nesil,MSI Türkiye Garantili,2 Yıl,,,,,
786,https://www.trendyol.com/msi/pulse-17-ai-c1vfkg-037tr-intel-core-ultra-7-155h-32gb-1tb-ssd-rtx4060-windows-11-home-17-qhd-240hz-p-891546451,"MSI PULSE 17 AI C1VFKG-037TRIntel Core Ultra 7 155H 32GB 1TB SSD RTX4060 Windows 11 Home 17"" QHD+ 240Hz",,"88.601,93 TL",32 GB,,,,,,,Ofis - İş,2 - 4 kg,240 Hz,Harici,,Belirtilmemiş,,8,HDD Yok,Yok,,DDR5,,Gri,,,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,,,,,,,,,,,,,,,1 TB,Windows,Intel Core Ultra 7,Nvidia GeForce RTX 4060,17 inç,1920 x 1080,8 GB,14. Nesil,MSI Türkiye Garantili,2 Yıl,,Yok,,,
787,https://www.trendyol.com/zeiron/ncx9-i5-12400f-16gb-512gb-nvme-m-2-ssd-gtx1660-super-23-8-curved-oyuncu-masaustu-bilgisayar-p-824366823,"Zeiron Ncx9 i5 12400F 16GB512GB NVMe M.2 SSD GTX1660 Super 23.8"" Curved Oyuncu Masaüstü Bilgisayar",Ncx9 i5 12400F 16GB,21.313 TL,16 GB,,,,,,,,4 kg ve üzeri,75 Hz,Harici,,,,6,HDD Yok,,VA,DDR4,64 GB,,,2.5,,HDMI,RGB,GDDR6,Full HD (FHD),,,,,,Yok,,512 GB,2.50 GHz - 3.00 GHz,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia GeForce GTX 1660 SUPER,"24"" / 61 Ekran",1920 x 1080,6 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
788,https://www.trendyol.com/asus/tuf-gaming-f15-fx507zc4-hn008w04-i7-12700h-32gb-1tbssd-rtx3050-15-6-fullhd-w11h-tasinabilir-bi-p-721597193,"ASUS Tuf Gaming F15Fx507zc4-hn008w04 I7-12700h 32gb 1tbssd Rtx3050 15.6"" Fullhd W11h Taşınabilir Bi",,47.949 TL,32 GB,,,,,,,Oyun,2 - 4 kg,144 Hz,Harici,,12700H,,14,HDD Yok,Yok,IPS,DDR4,,Gri,,2.3,,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,Full HD (FHD),,,,,4-6 Saat,,,,,,,,,,,,,,1 TB,Windows,Intel Core i7,Nvidia GeForce RTX 3050,"15,6 inç",1920 x 1080,4 GB ve altı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,,,,,
789,https://www.trendyol.com/asus/vivobook-go-15-e1504ga-nj276-intel-core-i3-n305-8gb-512gb-ssd-15-6-fhd-fdos-tasinabilir-bilgisayar-p-920892023,"ASUS Vivobook Go 15E1504GA-NJ276 Intel Core i3-N305 8GB 512GB SSD 15.6"" FHD Fdos Taşınabilir Bilgisayar",,10.999 TL,8 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,N305,,8,HDD Yok,Yok,,DDR4,,Siyah,,,3.8,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),,,,,,,,,,,,,Yetkili Servis ile Tamiri Gerekir.,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i3,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,Belirtilmemiş,Asus Türkiye Garantili,2 Yıl,TW,Yok,,,
790,https://www.trendyol.com/msi/nb-katana-17-b13vgk-1030xtr-i7-13620h-16gb-ddr5-rtx4070-gddr6-8gb-1tb-ssd-17-3-fhd-144hz-dos-p-794622439,MSI Nb Katana 17B13vgk-1030xtr I7-13620h 16gb Ddr5 Rtx4070 Gddr6 8gb 1tb Ssd 17.3 Fhd 144hz Dos,Nb Katana 17,67.632 TL,16 GB,,,,,,,Ofis - İş,2 - 4 kg,144 Hz,Harici,,13620H,,10,HDD Yok,Yok,TN,DDR5,16 GB,SİYAH,,3.6,4.9,USB - Bluetooth - HDMI,Q Türkçe,GDDR6,Full HD (FHD),,,,,4-6 Saat,,,,,,,,,,,,105W,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i7,Nvidia GeForce RTX 4070,"17,3 inç",1920 x 1080,8 GB,13. Nesil,Resmi Distribütör Garantili,2 Yıl,,,,,
791,https://www.trendyol.com/zeiron/damage-x20-ryzen-7-5700x-32gb-1tb-m-2-nvme-ssd-rtx3050-27-240hz-oyuncu-masaustu-bilgisayar-p-859921678,"Zeiron Damage X20 Ryzen 75700X 32GB 1TB M.2 Nvme SSD Rtx3050 27"" 240Hz Oyuncu Masaüstü Bilgisayar",Damage X20 Ryzen 7,,32 GB,,,,,,,,4 kg ve üzeri,240 Hz,Harici,,,,8,HDD Yok,,VA,DDR4,64 GB,,,3.4,,Display Port,Yok,GDDR6,Full HD (FHD),,,,,,Yok,,1 TB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia GeForce RTX 3050,25 + inç,1920 x 1080,8 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
792,https://www.trendyol.com/casper/nirvana-s100-16-300nit-core-i7-13620h-16gb-ddr5-ram-1tb-nvme-ssd-dos-laptop-s100-1362-bf00x-g-f-p-898617499,"CASPER Nirvana S100 16""300NIT Core i7-13620H 16GB DDR5 RAM 1TB NVME SSD Dos Laptop S100.1362-BF00X-G-F","Nirvana S100 16""",25.099 TL,16 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,13620H,,10,HDD Yok,Yok,IPS,DDR5,,Gri,,2.4,4.9,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),Dahili,FHD+,,,,,4-6 Saat,Yok,,,,,,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i7,Intel Graphics,16 inç,1920 x 1200,Paylaşımlı,13. Nesil,Casper Türkiye Garantili,2 Yıl,TR,Var,,,
793,https://www.trendyol.com/lenovo/ideapad-gaming-3-15ach6-82k2029ytx-r5-5500h-16-gb-512-gb-ssd-rtx2050-15-6-dos-dizustu-bilgis-p-882272783,"LENOVO IdeaPad Gaming 315ACH6 82K2029YTX R5-5500H 16 GB 512 GB SSD RTX2050 15.6"" Dos Dizüstü Bilgis",,25.499 TL,16 GB,,,,,,,Oyun,2 - 4 kg,144 Hz,Harici,,5500U,,4,HDD Yok,Yok,IPS,DDR4,16 GB,Siyah,,3,,USB - Bluetooth - HDMI,Q Türkçe (Aydınlatmalı),DDR5,Full HD (FHD),,,,,,,,,,,,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 5,Nvidia GeForce RTX 2050,"15,6 inç",1920 x 1080,4 GB ve altı,Belirtilmemiş,Resmi Distribütör Garantili,2 Yıl,,,,,
794,https://www.trendyol.com/hp/victus-16-s1011nt-9z791ea-r7-8845hs-32-gb-1-tb-nvme-m-2-ssd-8-gb-rtx4060-16-1-freedos-p-838200903,"HP Victus 16-s1011nt 9z791eaR7-8845hs 32 Gb 1 Tb Nvme M.2 Ssd 8 Gb Rtx4060 16.1"" Freedos",Victus 16-s1011nt 9z791ea,52.999 TL,32 GB,,,,,,,Oyun,2 kg ve altı,144 Hz,Harici,,8845HS,,8,HDD Yok,Yok,IPS,DDR5,64 GB,Lacivert,,2,,USB,Q Türkçe,GDDR6,Full HD (FHD),,,,,4-6 Saat,,,,,,,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia GeForce RTX 4060,"16,1 inç",1920 x 1080,8 GB,8. Nesil,HP Türkiye Garantili,2 Yıl,,,,,
795,https://www.trendyol.com/zeiron/tx90-i5-3470-16gb-256gb-ssd-500gb-hdd-gt740-23-8-curved-oyuncu-masaustu-bilgisayari-p-329480930,"Zeiron Tx90 i5-3470 16GB256GB SSD+500GB HDD GT740 23.8"" Curved Oyuncu Masaüstü Bilgisayarı",Tx90 i5-3470 16GB,12.867 TL,16 GB,,,,,,,,2 - 4 kg,75 Hz,Harici,,,,4,500 GB,,TN,DDR3,16 GB,,,3.2,,Wi-Fi,RGB,DDR3,Full HD (FHD),,,,,,Yok,,500 GB,3.00 GHz üstü,350 - 500 W,Var,Tek Ebat,,,,,,,256 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia Geforce GT 740,"24"" / 61 Ekran",1920 x 1080,4 GB ve altı,,Zeiron Türkiye Garantili,2 Yıl,,,,,
796,https://www.trendyol.com/casper/excalibur-g870-1342-dfb0x-b-i5-13420h-32gb-ram-1tb-nvme-ssd-gen4-8gb-rtx4060-dos-gaming-laptop-p-672152985,CASPER ExcaliburG870.1342-DFB0X-B i5-13420H 32GB RAM 1TB NVMe SSD GEN4 8GB RTX4060 Dos Gaming Laptop,Excalibur,42.859 TL,32 GB,,,,,,,Oyun,2 - 4 kg,144 Hz,Harici,,13420H,,8,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,2.1,4.6,USB - Bluetooth - HDMI,Q Türkçe (RGB Aydınlatmalı),GDDR6,Full HD (FHD),,,,,4-6 Saat,,,,,,,,,,,,105W,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia GeForce RTX 4060,"15,6 inç",1920 x 1080,8 GB,13. Nesil,Casper Türkiye Garantili,2 Yıl,TR,,,,
797,https://www.trendyol.com/lenovo/ideapad-3-11-nesil-core-i3-1115g4-8gb-256gb-ssd-15-inc-w11-gumus-p-318823753,LENOVO IdeaPad 3 11. NesilCore i3 1115g4 8GB 256GB SSD 15. Inc W11 Gümüş,IdeaPad 3 11. Nesil,13.999 TL,8 GB,,,,,,,Ev - Okul,2 kg ve altı,Belirtilmemiş,Dahili,,1115G4,,Belirtilmemiş,HDD Yok,Yok,,DDR4,,Gri,,4,,HDMI,Q Türkçe,Belirtilmemiş,Full HD (FHD),,Yok,Var,,3 Saat ve Altı,Yok,,,,,,,,,,,,,256 GB,Windows,Intel Core i3,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,11. Nesil,Lenovo Türkiye Garantili,2 Yıl,,Yok,,,
798,https://www.trendyol.com/monster/semruk-s7-v9-1-4-intel-core-i7-13700hx-32-gb-ram-2-tb-ssd-8-gb-rtx-4060-freedos-17-qhd-240-hz-p-807244720,"MONSTER Semruk S7 V9.1.4Intel Core i7 13700HX 32 GB RAM 2 TB SSD 8 GB RTX 4060 FreeDos 17"" QHD+ 240 Hz",Semruk S7 V9.1.4,97.599 TL,32 GB,,,,,,,Oyun,2 - 4 kg,240 Hz,Harici,,13700HX,,16,HDD Yok,Yok,IPS,DDR5,32 GB,Siyah,,2.1,5.0,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,QHD+,,,,,3 Saat ve Altı,,,,,,,,,,,,115W,,2 TB,Free Dos (İşletim Sistemi Yok),Intel Core i7,Nvidia GeForce RTX 4060,17 inç,2560 x 1600,8 GB,13. Nesil,Monster Türkiye Garantili,2 Yıl,,,,,
799,https://www.trendyol.com/zeiron/godwin-x17-ryzen-7-5700x-32gb-ddr4-1tb-nvme-m-2-ssd-gtx1660-super-6gb-oyuncu-masaustu-bilgisayar-p-879424977,Zeiron Godwin X17 Ryzen 75700X 32GB DDR4 1TB NVMe M.2 SSD Gtx1660 Super 6GB Oyuncu Masaüstü Bilgisayar,Godwin X17 Ryzen 7,26.249 TL,32 GB,,,,,,,,4 kg ve üzeri,,Harici,,,,8,HDD Yok,,,DDR4,64 GB,,,3.4,,Display Port,Yok,GDDR6,Full HD (FHD),,,,,,Yok,,1 TB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia Geforce GTX1660,,,6 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
800,https://www.trendyol.com/everest/everbook-core-i5-1135g7-8gb-ram-500gb-nvme-m-2-ssd-15-6-ips-usb-3-2-rgb-klavye-laptop-win10-home-p-883427036,"Everest Everbook Core I51135g7 8gb Ram 500gb Nvme M.2 Ssd 15.6"" Ips Usb 3.2 Rgb Klavye Laptop Win10 Home",Everbook Core I5,16.256 TL,8 GB,,,,,,,Ev - Okul,2 - 4 kg,Belirtilmemiş,Dahili,,1135G7,,8,500 GB,Yok,IPS,DDR4,64 GB,Siyah,,2.4,4.2,HDMI,Q Türkçe (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,4-6 Saat,Yok,,,,,,,,,,,,,500 GB,Windows,Intel Core i5,Intel Iris Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,11. Nesil,İthalatçı Garantili,2 Yıl,,Yok,,,
801,https://www.trendyol.com/acer/extensa-15-nx-egyey-007v1-ex215-55-i5-1235u-16gb-ddr4-512gb-ssd-15-6-inc-full-hd-freedos-laptop-p-919995174,ACER Extensa 15NX.EGYEY.007v1 EX215-55 i5-1235U 16GB DDR4 512GB SSD 15.6 inç Full HD FreeDos Laptop,,15.759 TL,16 GB,,,,,,,Ofis - İş,Belirtilmemiş,60 Hz,Dahili,,1235U,,10,HDD Yok,Yok,,DDR4,,Siyah,,1.3,4.4,USB - Bluetooth - HDMI,Q Türkçe,Belirtilmemiş,Full HD (FHD),,,,,,Yok,,,,,,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,Resmi Distribütör Garantili,2 Yıl,TW,,,,
