,link,brand,product,originalPrice,Garanti Tipi,Dahili Hafıza,RAM Kapasitesi,Ekran Boyutu,Pil Gücü (mAh),Mobil Bağlantı Hızı,Ön Kamera Çözünürlüğü,Kamera Çözünürlüğü,Ön Kamera Sayısı,Ekran Çözünürlüğü,Ekran Teknolojisi,Ön Kamera Çözünürlük Aralığı,Görüntü Teknolojisi,Ana Kamera Flaş,Ön Kamera Flaş,Ekran Cinsi,Arka Kamera Sayısı,Ekran Boyut Aralığı,İşletim Sistemi,Çift Hat,Kablosuz Şarj,Yüz Tanıma,Dokunmatik Ekran,Garanti Süresi,Şarj Girişi,Ana Kamera Çözünürlük Aralığı,NFC,Ekran Yenileme Hızı,Kulaklık Girişi,Şarj Hızı,Arttırılabilir Hafıza (Hafıza Kartı Desteği),Batarya Kapasitesi Aralığı,Parmak İzi Okuyucu,Suya/Toza Dayanıklılık,Renk,Yapay Zeka,Video Kayıt Çözünürlüğü,Menşei,Cep Telefonu Modeli,Radio,CPU Aralık,Görüntülü Konuşma,Kozmetik Durum,Tamir Edilebilirlik,CE Uygunluk Sembolu,İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı,Üretici Bilgisi
122,https://www.trendyol.com/apple/yenilenmis-iphone-14-pro-max-128-gb-derin-mor-cep-telefonu-12-ay-garantili-a-kalite-p-846885273,Apple Yenilenmiş iPhone 14Pro Max 128 GB Derin Mor Cep Telefonu (12 Ay Garantili) - A Kalite,Yenilenmiş iPhone 14,,Üretici Garantili,128 GB,6 GB,6 inç ve üstü,,,,,,,,,,,,,,,,,,,,1 Yıl,,40 - 60 MP,,,,,,,,,Lacivert,,,,,,,,A seviye-Mükemmel,,,,
123,https://www.trendyol.com/xiaomi/redmi-note-14-pro-8gb-ram-256gb-rom-mavi-p-891692669,"Xiaomi Redmi Note 14 Pro  8GBRAM 256GB ROM, Mavi",Redmi Note 14 Pro  8GB,,Xiaomi Türkiye Garantili,256 GB,12 GB,"6,67 inç",5000 ve üstü,4G,32 MP,20 MP ve üstü,1,FHD+,FHD+,20 - 40 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,120 MP ve üstü,Var,120 Hz,3.5 mm,40-60 W,Var,5000-6000 mAh,Var,Var,Mavi,,1080p (Full HD),CN,,,,,,,,,
124,https://www.trendyol.com/xiaomi/redmi-note-12-pro-5g-256-gb-8-gb-ram-cep-telefonu-xiaomi-turkiye-garantili-p-780250943,Xiaomi Redmi Note 12 Pro 5G256 GB 8 GB RAM  Cep Telefonu Xiaomi Türkiye Garantili,Redmi Note 12 Pro 5G,,KVK Garantili,256 GB,8 GB,"6,67 inç",5000,5G,16 MP,50 MP + 5 MP + 2 MP,1,FHD+,FHD+,15 - 20 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Yok,120 Hz,3.5 mm,60-80 W,Var,5000-6000 mAh,Yok,Yok,Siyah,Yok,2160p (Ultra HD) 4K,UA,Xiaomi Redmi Note 12 Pro,,,,,,,,
125,https://www.trendyol.com/samsung/galaxy-s24-plus-256-gb-siyah-samsung-turkiye-garantili-p-792775328,Samsung Galaxy S24 Plus 256GB Siyah (Samsung Türkiye Garantili),Galaxy S24 Plus 256,,Samsung TR Garantili,256 GB,12 GB,"6,7 inç",4000 - 5000,5G,12 MP,5 - 10 MP,1,QHD+,Dinamik AMOLED,5 - 10 MP,AMOLED,Var,Var,AMOLED,1,6.5'' - 7'',Android,Yok,Var,Var,Var,2 Yıl,USB Type-C,5 - 10 MP,Yok,120 Hz,USB Type-C,40-60 W,Yok,4500-5000 mAh,Var,Yok,Siyah,Var,4320p (Ultra HD) 8K,,,,,,,,,,
126,https://www.trendyol.com/reeder/s19-max-4gb-128-gb-beyaz-cep-telefonu-reeder-turkiye-garantili-p-319962487,Reeder S19 Max 4GB+128 GBBeyaz Cep Telefonu (Reeder Türkiye Garantili),S19 Max 4GB+128 GB,,Reeder Türkiye Garantili,128 GB,4 GB,"6,51 inç",3950,4G,5 MP,5 MP ve altı,1,HD+,FHD+,5 MP ve altı,AMOLED,Var,Yok,IPS LCD,3,6'' - 6.5'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,5 - 10 MP,Yok,60 Hz,3.5 mm,10-20 W,Var,3500-4000 mAh,Var,Yok,Beyaz,Yok,1080p (Full HD),,Reeder S19 Max,,,,,,,,
127,https://www.trendyol.com/dijitsu/dct-90-6-128gb-siyah-p-762292535,Dijitsu Dct 90 6/128gb Siyah,Dct 90 6/128gb Siyah,,Resmi Distribütör Garantili,128 GB,6 GB,"6,52 inç",5000,4G,20 MP,20 MP ve üstü,1,HD+,,5 - 10 MP,LCD,Var,Yok,LCD,3,6.5'' - 7'',Android,Yok,Yok,Yok,Var,2 Yıl,USB Type-C,20 - 40 MP,Yok,60 Hz,USB Type-C,10-20 W,Var,4500-5000 mAh,Yok,Yok,Beyaz,Yok,,,,,,,,,,,
128,https://www.trendyol.com/reeder/s19-max-pro-4gb-128-gb-siyah-cep-telefonu-reeder-turkiye-garantili-p-411322828,Reeder S19 Max Pro 4GB+128 GBSiyah Cep Telefonu (Reeder Türkiye Garantili),S19 Max Pro 4GB+128 GB,,Reeder Türkiye Garantili,128 GB,6 GB,"6,5 inç",6000,4.5G,8 - 14 MP,13 MP,1,HD+,HD,5 - 10 MP,LCD,Var,Yok,OLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,Micro-USB,10 - 15 MP,Yok,60 Hz,3.5 mm,10-20 W,Var,5000-6000 mAh,Var,Yok,Siyah,Yok,720p (HD),,Reeder P13 Blue Max,,,,,,,,
129,https://www.trendyol.com/samsung/galaxy-s23-fe-256-gb-krem-samsung-turkiye-garantili-p-767487807,Samsung Galaxy S23 FE 256 GBKrem (Samsung Türkiye Garantili),Galaxy S23 FE 256 GB,,Samsung TR Garantili,256 GB,8 GB,6 inç ve üstü,4500,4.5G,8 MP ve üstü,20 MP ve üstü,1,FHD+,FHD+,10 - 15 MP,AMOLED,Var,Var,AMOLED,3,6'' - 6.5'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,60 Hz,USB Type-C,20-40 W,Var,4500-5000 mAh,Var,Yok,Krem,Var,,,Samsung Galaxy S23,,,,,,,,
130,https://www.trendyol.com/casper/via-x30-platin-antrasit-8gb-ram-128-gb-smartphone-p-658586016,CASPER VIA X30 PlatinAntrasit 8GB RAM 128 GB Smartphone,VIA X30 Platin,,Casper Türkiye Garantili,128 GB,8 GB,6 - 8 inç,4000 - 5000,4.5G,8 - 14 MP,20 MP ve üstü,1,FHD+,FHD+,5 - 10 MP,,,,,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,60 Hz,USB Type-C,,Var,4500-5000 mAh,Var,Yok,Gri,Yok,,,,,,,,,,,
131,https://www.trendyol.com/reeder/s23-pro-max-256-gb-beyaz-cep-telefonu-turkiye-garantili-p-771164620,Reeder S23 Pro Max 256 GbBeyaz Cep Telefonu ( Türkiye Garantili),S23 Pro Max 256 Gb,,Reeder Türkiye Garantili,256 GB,8 GB,"6,51 inç",5000,4.5G,20 - 40 MP,48 MP + 2 MP,1,HD+,HD+,20 - 40 MP,LCD,Var,Yok,Full HD,2,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Yok,60 Hz,USB Type-C,10-20 W,Var,5000-6000 mAh,Var,Yok,Beyaz,Yok,1080p (Full HD),TR,Reeder S23 Pro Max,,,,,Yetkili Servis ile Tamiri Gerekir.,Ürün görselinde bulunmuyor,Detayını Gör,Detayını Gör
132,https://www.trendyol.com/tecno/phantom-x2-5g-ad8-8-256-gb-star-grey-turkiye-garantili-p-689235698,TECNO Phantom X2 5g Ad8 8/256GB Star Grey (Türkiye Garantili),Phantom X2 5g Ad8 8/256,,Resmi Distribütör Garantili,256 GB,8 GB,"6,8 inç",5000 ve üstü,5G,20 MP,20 MP ve üstü,1,FHD+,FHD+,20 - 40 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,60 - 80 MP,Var,120 Hz,USB Type-C,40-60 W,Yok,5000-6000 mAh,Var,Yok,Gri,,2160p (Ultra HD) 4K,,,,,,,,,,
133,https://www.trendyol.com/oppo/a74-siyah-128-gb-4-gb-ram-yenilenmis-urun-sifir-gibi-p-797140130,Oppo A74 Siyah 128 Gb 4 GbRam Yenilenmiş Ürün Sıfır Gibi,A74 Siyah 128 Gb 4 Gb,,İthalatçı Garantili,128 GB,4 GB,6 - 8 inç,,,,,,,,,,,,,,,,,,,,1 Yıl,,40 - 60 MP,,,,,,,,,Siyah,,,,,,,,B seviye-Çok İyi,,,,
134,https://www.trendyol.com/casper/via-x30-plus-8gb-ram-256-gb-platin-antrasit-p-658592182,CASPER VIA X30 Plus 8GB RAM256 GB Platin Antrasit,VIA X30 Plus 8GB RAM,,Casper Türkiye Garantili,256 GB,8 GB,6 - 8 inç,4000 - 5000,4.5G,8 - 14 MP,20 MP ve üstü,1,FHD+,FHD+,5 - 10 MP,,Var,,LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,60 Hz,3.5 mm,10-20 W,Var,4500-5000 mAh,Var,Yok,Siyah,Yok,,,,,,,,,,,
135,https://www.trendyol.com/realme/12-lite-256gb-sunny-oasis-p-839216979,realme 12 LİTE 256GB SUNNYOASİS,12 LİTE 256GB SUNNY,,Realme Türkiye Garantili,256 GB,8 GB,"6,5 inç",5000,4.5G,10 MP,108 MP + 10 MP + 12 MP + 10 MP,1,FHD+,,10 - 15 MP,LCD,Var,Yok,LCD,2,6'' - 6.5'',Android,Var,Yok,Yok,Var,2 Yıl,USB Type-C,10 - 15 MP,Var,60 Hz,USB Type-C,10-20 W,Var,5000-6000 mAh,Yok,Var,Yeşil,Yok,,,,,,,,,,,
136,https://www.trendyol.com/infinix/gt10pro-x6739-8gb-256gb-cyber-black-p-763219154,INFINIX Gt10pro X67398gb/256gb Cyber Black,Gt10pro X6739,,Resmi Distribütör Garantili,256 GB,8 GB,6 inç ve üstü,5000,5G,,108 MP + 8 MP + 2 MP,1,FHD+,FHD+,20 - 40 MP,AMOLED,Var,,LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,100 -120 MP,Var,60 Hz,3.5 mm,10-20 W,Var,5000-6000 mAh,Var,Var,Siyah,Yok,,,,,,,,,,,
137,https://www.trendyol.com/realme/c63-8-gb-256-gb-mavi-cep-telefonu-turkiye-garantili-p-861581575,realme C63 8 Gb 256 Gb MaviCep Telefonu - Türkiye Garantili,C63 8 Gb 256 Gb Mavi,,Realme Türkiye Garantili,256 GB,8 GB,"6,71 inç",5000,5G,8 MP,50 MP,1,HD+,HD,5 - 10 MP,LCD,Var,,HD,2,6.5'' - 7'',Android,Var,Var,Var,Var,2 Yıl,Lightning,10 - 15 MP,Yok,90 Hz,Lightning,40-60 W,Var,5000-6000 mAh,Var,Var,Mavi,Yok,,,iPhone 13 Pro Max,,,,,,,,
138,https://www.trendyol.com/apple/iphone-11-128-gb-beyaz-cep-telefonu-aksesuarsiz-kutu-apple-turkiye-garantili-p-64074794,Apple iPhone 11 128 GB BeyazCep Telefonu Aksesuarsız Kutu (Apple Türkiye Garantili),iPhone 11 128 GB Beyaz,,Apple Türkiye Garantili,128 GB,4 GB,"6,1 inç",3110,4.5G,12 MP,12 MP + 12 MP,1,HD+,HD,10 - 15 MP,LCD,,,IPS LCD,2,6'' - 6.5'',iOS,Yok,Yok,Var,Var,2 Yıl,Lightning,10 - 15 MP,Var,60 Hz,Lightning,10-20 W,,3000-3500 mAh,Yok,Var,Beyaz,Var,2160p (Ultra HD) 4K,,iPhone 11,Yok,2.5-3.2 GHz,Var,,,,,
139,https://www.trendyol.com/samsung/galaxy-z-flip-6-256-gb-sari-p-838658400,Samsung Galaxy Z Flip 6 256Gb Sarı,Galaxy Z Flip 6 256,,Samsung TR Garantili,256 GB,12 GB,6 - 8 inç,3000 - 7900,5G,8 - 14 MP,50 MP,1,FHD+,FHD+,5 - 10 MP,AMOLED,Var,Yok,AMOLED,2,6.5'' - 7'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,USB Type-C,10-20 W,Var,4000-4500 mAh,Var,Var,Sarı,Var,2160p (Ultra HD) 4K,,,,,,,,,,
140,https://www.trendyol.com/apple/yenilenmis-iphone-8-plus-64-gb-gumus-cep-telefonu-12-ay-garantili-b-kalite-p-652848379,Apple Yenilenmiş iPhone 8Plus 64 GB Gümüş Cep Telefonu (12 Ay Garantili) - B Kalite,Yenilenmiş iPhone 8,,Yenilenmiş Ürün (12 Ay Garanti),64 GB,3 GB,"5 - 5,5 inç",2400 - 3000,,,12 MP,,,,,,,,,,,,,,,,1 Yıl,,10 - 15 MP,,,,,,2000-3000 mAh,,,Gümüş,,,TR,,,,,B seviye-Çok İyi,,,,
141,https://www.trendyol.com/samsung/galaxy-a16-256-gb-8-gb-ram-yesil-cep-telefonu-turkiye-garantili-p-882365975,Samsung Galaxy A16 256 Gb 8Gb Ram Yeşil Cep Telefonu ( Türkiye Garantili),Galaxy A16 256 Gb 8,,Samsung TR Garantili,256 GB,8 GB,"6,7 inç",5000,5G,13 MP,50 MP,2,FHD+,FHD+,10 - 15 MP,AMOLED,Var,Yok,Super AMOLED,3,6.5'' - 7'',Android,Yok,Var,Var,Var,2 Yıl,USB Type-C,10 - 15 MP,Var,90 Hz,3.5 mm,20-40 W,Var,4500-5000 mAh,Var,Var,Yeşil,Yok,1080p (Full HD),TR,Samsung Galaxy A6,,,,,,,,
142,https://www.trendyol.com/xiaomi/redmi-note-13-pro-plus-5g-12-gb-256-gb-beyaz-ithalatci-garantili-p-831639983,Xiaomi Redmi Note 13 Pro Plus5g 12 Gb 256 Gb  Beyaz Ithalatçı Garantili,,,İthalatçı Garantili,256 GB,12 GB,"6,67 inç",5000,5G,10 - 20 MP,200 MP + 8 MP + 2 MP,1,FHD+,,15 - 20 MP,LCD,Var,,LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,15 - 20 MP,Var,120 Hz,USB Type-C,100-120 W,Var,5000-6000 mAh,Var,Var,Beyaz,Yok,,,,,,,,,,,
143,https://www.trendyol.com/general-mobile/gm-24-pro-256-gb-8gb-8-gb-genisletilmis-ram-dual-sim-cep-telefonu-p-757169338,General Mobile Gm 24 Pro 256Gb (8GB 8 GB GENİŞLETİLMİŞ RAM) Dual Sim Cep Telefonu,Gm 24 Pro 256,,Üretici Garantili,256 GB,16 GB,6 inç ve üstü,5000,4.5G,Yok,50 MP,1,FHD+,FHD+,15 - 20 MP,AMOLED,Var,Yok,AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,120 MP ve üstü,Var,120 Hz,3.5 mm,20-40 W,Var,4500-5000 mAh,Var,Yok,Beyaz,Yok,,,,,,,,Yetkili Servis ile Tamiri Gerekir.,Ürün görselinde bulunuyor,Detayını Gör,Detayını Gör
144,https://www.trendyol.com/xiaomi/redmi-note-14-pro-12gb-ram-512gb-rom-mavi-p-891692666,"Xiaomi Redmi Note 14 Pro 12GB RAM 512GB ROM, Mavi",Redmi Note 14 Pro,,Xiaomi Türkiye Garantili,512 GB,12 GB,"6,67 inç",5000 ve üstü,4G,32 MP,20 MP ve üstü,1,FHD+,FHD+,20 - 40 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,120 MP ve üstü,Var,120 Hz,3.5 mm,40-60 W,Var,5000-6000 mAh,Var,Var,Mavi,,1080p (Full HD),CN,,,,,,,,,
145,https://www.trendyol.com/infinix/hot-30-256-gb-8-gb-ram-cep-telefonu-turkiye-garantili-p-739658892,INFINIX Hot 30 256 Gb 8 GbRam Cep Telefonu ( Türkiye Garantili ),Hot 30 256 Gb 8 Gb,,Resmi Distribütör Garantili,256 GB,8 GB,"6,8 inç",5000,4.5G,10 - 20 MP,50 MP,1,FHD+,FHD+,5 - 10 MP,LCD,Var,,IPS LCD,2,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,90 Hz,USB Type-C,20-40 W,Var,5000-6000 mAh,Var,Yok,Yeşil,Yok,,,,,,,,,,,
146,https://www.trendyol.com/nothing/phone-1-256-gb-8-gb-ram-siyah-cep-telefonu-nothing-turkiye-garantili-p-706411030,NOTHING Phone (1) 256 GB 8 GBRAM Siyah Cep Telefonu (Nothing Türkiye Garantili),Phone (1) 256 GB 8 GB,,Resmi Distribütör Garantili,256 GB,8 GB,6 inç ve üstü,4500,4G,16 MP,20 MP ve üstü,1,HD,HD,15 - 20 MP,OLED,Var,Var,HD,2,6'' - 6.5'',Android,Var,Var,,Var,2 Yıl,USB Type-C,120 MP ve üstü,Var,120 Hz,USB Type-C,,Var,4500-5000 mAh,,Var,Siyah,,,,Nothing Phone 1,,,,,,,,
147,https://www.trendyol.com/poco/f6-pro-12-gb-ram-512-gb-siyah-cep-telefonu-xiaomi-turkiye-garantili-p-829994411,POCO F6 Pro 12 GB RAM 512 GBSiyah Cep Telefonu (Xiaomi Türkiye Garantili),F6 Pro 12 GB RAM 512 GB,,Xiaomi Türkiye Garantili,512 GB,12 GB,"6,67 inç",5000,5G,16 MP,50 MP + 8 MP + 2 MP,1,QHD+,HD,15 - 20 MP,OLED,Var,Var,OLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,USB Type-C,100-120 W,Var,5000-6000 mAh,Var,Var,Siyah,Yok,4320p (Ultra HD) 8K,,POCO F5,,,,,,,,
148,https://www.trendyol.com/italky/smart-translator-elektronik-ceviri-136-dilde-ceviri-turkce-menu-p-860692688,italky Smart TranslatorElektronik Çeviri 136 Dilde Çeviri & Türkçe Menü,Smart Translator,,İthalatçı Garantili,8 GB,1 GB,6 inç ve üstü,1500 - 1800,,Yok,5 - 10 MP,Yok,HD,,,LCD,Var,Yok,IPS LCD,1,,Android,Yok,Yok,Var,Var,2 Yıl,USB Type-C,5 - 10 MP,Yok,60 Hz,,10-20 W,Var,800-1000 mAh,Yok,Yok,Siyah,Var,,,,,,,,,,,
149,https://www.trendyol.com/samsung/galaxy-a35-256-gb-sari-cep-telefonu-samsung-turkiye-garantili-p-816445654,Samsung Galaxy A35 256 GBSarı Cep Telefonu (Samsung Türkiye Garantili),Galaxy A35 256 GB,,Samsung TR Garantili,256 GB,8 GB,"6,6 inç",5000,5G,13 MP,50 MP,1,FHD+,FHD+,10 - 15 MP,AMOLED,Var,Yok,Super AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,15 - 20 MP,Var,120 Hz,USB Type-C,20-40 W,Var,5000-6000 mAh,Var,Var,Sarı,Yok,1080p (Full HD),TR,,,,,,,,,
150,https://www.trendyol.com/general-mobile/era-50-12gb-6gb-6gb-genisletilmis-ram-128-gb-hafiza-cift-sim-kart-p-848804239,General Mobile Era 50 12gb6gb 6gb Genişletilmiş Ram 128 Gb Hafıza Çift Sim Kart,Era 50 12gb,,Üretici Garantili,128 GB,6 GB,"6,7 inç",5000,4.5G,32 MP,50 MP,2,HD+,,40 - 60 MP,LCD,Var,Yok,IPS LCD,2,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,90 Hz,USB Type-C,20-40 W,Var,5000-6000 mAh,Var,Yok,Siyah,Yok,,CN,,,,,,,,,
151,https://www.trendyol.com/xiaomi/14t-256-gb-mavi-xiaomi-turkiye-garantili-p-859623147,Xiaomi 14T 256 GB Mavi(Xiaomi Türkiye Garantili),14T 256 GB Mavi,,Xiaomi Türkiye Garantili,256 GB,12 GB,"6,67 inç",5000 ve üstü,5G,20 MP,50 MP,1,HD+,Dinamik AMOLED,40 - 60 MP,AMOLED,Var,Yok,AMOLED,4,6'' - 6.5'',Android,Yok,Var,Var,Var,2 Yıl,USB Type-C,20 - 40 MP,Var,144 Hz,USB Type-C,10-20 W,Var,5000-6000 mAh,Var,Var,Mavi,Var,1080p (Full HD),,,,,,,,,,
152,https://www.trendyol.com/vivo/y18-128-gb-4-gb-ram-turkiye-garantili-p-837935006,vivo Y18 128 Gb 4 Gb Ram (Türkiye Garantili),Y18 128 Gb 4 Gb Ram (,,Resmi Distribütör Garantili,128 GB,4 GB,"6,5 inç",5000,4G,8 MP,50 MP,1,HD+,,40 - 60 MP,LCD,Var,,LCD,1,6'' - 6.5'',Android,Var,Yok,Yok,Var,2 Yıl,USB Type-C,40 - 60 MP,Yok,60 Hz,USB Type-C,10-20 W,Var,5000-6000 mAh,Var,Yok,Bordo,Yok,,,Vivo Y18,,,,,,,,
153,https://www.trendyol.com/samsung/galaxy-s25-256-gb-lacivert-samsung-turkiye-garantili-p-889950712,Samsung Galaxy S25+ 256 GBLacivert (Samsung Türkiye Garantili),Galaxy S25+ 256 GB,,Samsung TR Garantili,256 GB,12 GB,"6,7 inç",4000 - 5000,5G,12 MP,50 MP + 12 MP + 10 MP,,QHD+,Dinamik AMOLED,10 - 15 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,,USB Type-C,,,4500-5000 mAh,Var,Var,Lacivert,Var,,VN,,,,,,,,,
154,https://www.trendyol.com/apple/iphone-13-128gb-yildiz-isigi-yenilenmis-mukemmel-p-812982801,Apple İphone 13 128gb YıldızIşığı ( Yenilenmiş - Mükemmel ),İphone 13 128gb Yıldız,,,128 GB,4 GB,"5,4 inç",,,,,,,,,,,,,,,,,,,,1 Yıl,,10 - 15 MP,,,,,,,,,Beyaz,,,,,,,,A seviye-Mükemmel,,,,
155,https://www.trendyol.com/samsung/galaxy-s24-fe-256-gb-mavi-cep-telefonu-samsung-turkiye-garantili-p-864687488,Samsung Galaxy S24 FE 256 GBMavi Cep Telefonu (Samsung Türkiye Garantili),Galaxy S24 FE 256 GB,,Resmi Distribütör Garantili,256 GB,8 GB,6 - 8 inç,4000 - 5000,,10 - 20 MP,50 MP,1,FHD+,,10 - 15 MP,AMOLED,Var,,AMOLED,3,6.5'' - 7'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,10 - 15 MP,Var,60 Hz,,10-20 W,Var,4000-4500 mAh,Var,Var,Mavi,Yok,,,,,,,,,,,
156,https://www.trendyol.com/realme/c63-8-gb-256-gb-yesil-cep-telefonu-turkiye-garantili-p-861617297,realme C63 8 Gb 256 Gb YeşilCep Telefonu - Türkiye Garantili,C63 8 Gb 256 Gb Yeşil,,Realme Türkiye Garantili,256 GB,8 GB,"6,71 inç",5000,5G,8 MP,50 MP,1,HD+,HD,5 - 10 MP,LCD,Var,,HD,2,6.5'' - 7'',Android,Var,Var,Var,Var,2 Yıl,Lightning,10 - 15 MP,Yok,90 Hz,Lightning,40-60 W,Var,5000-6000 mAh,Var,Var,Yeşil,Yok,,,iPhone 13 Pro Max,,,,,,,,
157,https://www.trendyol.com/honor/x9b-5g-12gb-ram-256-gb-yesil-kvk-turkiye-garantili-p-832529307,Honor X9b 5g 12gb Ram 256 GbYeşil (KVK TÜRKİYE GARANTİLİ),X9b 5g 12gb Ram 256 Gb,,Resmi Distribütör Garantili,256 GB,12 GB,"6,8 inç",5000 ve üstü,5G,5 MP,108 MP + 12 MP + 5 MP + 5 MP,1,HD,HD,20 - 40 MP,AMOLED,,,HD,3,6.5'' - 7'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,15 - 20 MP,Var,120 Hz,3.5 mm,20-40 W,,5000-6000 mAh,Var,Yok,Yeşil,Var,,,,,,,,,,,
158,https://www.trendyol.com/samsung/galaxy-a24-128-gb-siyah-cep-telefonu-samsung-turkiye-garantili-p-700100969,Samsung Galaxy A24 128 GBSiyah Cep Telefonu (Samsung Türkiye Garantili),Galaxy A24 128 GB,,Samsung TR Garantili,128 GB,6 GB,6 inç ve üstü,5000,4.5G,13 MP,15 - 20 MP,1,FHD+,FHD+,10 - 15 MP,AMOLED,Var,Var,AMOLED,3,6'' - 6.5'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,10 - 15 MP,Var,90 Hz,3.5 mm,20-40 W,Var,4500-5000 mAh,Var,Var,Siyah,Yok,1080p (Full HD),,Samsung Galaxy A24,,,,,,,,
159,https://www.trendyol.com/oppo/a3-nfc-12-gb-ram-6-6-dinamik-ram-128-gb-kablolu-kulaklik-hediye-oppo-turkiye-garantili-p-893308685,Oppo A3 NFC 12 GB Ram (6+6Dinamik Ram) 128 GB Kablolu Kulaklık Hediye (Oppo Türkiye Garantili),A3 NFC 12 GB Ram (6+6,,Resmi Distribütör Garantili,128 GB,12 GB,"6,7 inç",5000,4.5G,5 MP,50 MP,1,HD+,HD+,5 - 10 MP,LCD,Var,Yok,IPS LCD,2,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,90 Hz,3.5 mm,40-60 W,Var,5000-6000 mAh,Var,Var,Siyah,Var,1080p (Full HD),TR,,,,,,,,,
160,https://www.trendyol.com/xiaomi/mi-11-ultra-12gb-ram-256-gb-xiaomi-turkiye-garantili-p-783925522,Xiaomi Mi 11 Ultra 12gb ram256 GB (Xiaomi Türkiye Garantili),Mi 11 Ultra 12gb ram,,KVK Garantili,256 GB,12 GB,"6,8 inç",5000,5G,10 - 20 MP,48 MP + 12 MP + 12 MP,1,FHD+,FHD+,20 - 40 MP,,Var,,LCD,3,6.5'' - 7'',Android,Var,Yok,Yok,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,USB Type-C,10-20 W,Var,5000-6000 mAh,Var,Yok,Beyaz,Yok,,,,,,,,,,,
161,https://www.trendyol.com/samsung/yenilenmis-galaxy-a51-256-gb-prism-crush-siyah-b-grade-p-689225248,Samsung Yenilenmiş Galaxy A51256 Gb Prism Crush Siyah B Grade,Yenilenmiş Galaxy A51,,Yenilenmiş Ürün (12 Ay Garanti),256 GB,4 GB,6 inç ve üstü,,,,,,,,,,,,,,,,,,,,1 Yıl,,10 - 15 MP,,,,,,,,,Siyah,,,,,,,,B seviye-Çok İyi,,,,
162,https://www.trendyol.com/apple/iphone-15-256-gb-siyah-p-762254844,Apple iPhone 15 256 GB Siyah,iPhone 15 256 GB Siyah,,Apple Türkiye Garantili,256 GB,6 GB,"6,1 inç",3000 - 4000,5G,12 MP,20 MP ve üstü,1,FHD+,FHD+,10 - 15 MP,LCD,,,FHD Süper AMOLED,2,6'' - 6.5'',iOS,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,144 Hz,USB Type-C,10-20 W,,3000-3500 mAh,Var,Var,Siyah,Var,4320p (Ultra HD) 8K,,iPhone 15,Yok,2.0-2.5 GHz,Var,,,,,
163,https://www.trendyol.com/huawei/pura-70-12-gb-ram-256-gb-siyah-p-834192205,Huawei Pura 70 12 GB RAM 256GB Siyah,Pura 70 12 GB RAM 256,,Huawei Türkiye Garantili,256 GB,12 GB,"6,6 inç",4000 - 5000,4G,13 MP,20 MP ve üstü,1,FHD+,,10 - 15 MP,,Var,,LCD,3,6.5'' - 7'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,60 Hz,USB Type-C,60-80 W,Yok,4500-5000 mAh,Var,Var,Siyah,Yok,,,,,,,,,,,
